date,dish_name,wastage_qty
2025-10-08 22:45:00,Channel Catfish,7.0
2025-10-08 22:45:00,Channel Catfish,5.0
2025-10-08 22:45:00,Channel Catfish,1.0
2025-10-08 22:45:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.76
2025-10-08 22:45:00,Black Beans (New Crop),104.01
2025-10-08 22:45:00,Grilled Fish Base - Sauerkraut (Kaojiang),108.0
2025-10-08 22:45:00,Longsnout Catfish (Dual UOM),7.0
2025-10-08 22:45:00,Channel Catfish,49.0
2025-10-08 22:45:00,Sea Bass,1.0
2025-10-08 22:45:00,Channel Catfish,2.0
2025-10-08 22:45:00,Grilled Fish Base - Green Pepper (Kaojiang),47.0
2025-10-08 22:45:00,Frozen Lamb Skewers (Steel Skewer),0.08
2025-10-08 22:45:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,1.92
2025-10-08 22:45:00,Grilled Fish Red Oil (Kaojiang),9.4
2025-10-08 22:45:00,Sea Bass,9.0
2025-10-08 22:45:00,Small Channel Catfish,22.0
2025-10-08 22:45:00,Sea Bass,2.0
2025-10-08 22:45:00,Sea Bass,12.0
2025-10-08 22:45:00,Sea Bass,31.0
2025-10-09 22:11:00,Chicken Cartilage Skewers (UOM: Skewer),54.0
2025-10-09 22:11:00,Frozen Lamb Skewers (Steel Skewer),0.4
2025-10-09 22:11:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.03
2025-10-10 14:43:00,Grilled Fish Base - Garlic Flavor (Kaojiang),40.33
2025-10-10 14:43:00,Black Beans (New Crop),5.3
2025-10-10 14:43:00,Longsnout Catfish (Dual UOM),1.0
2025-10-10 14:43:00,Grilled Fish Base - Green Pepper (Kaojiang),0.33
2025-10-10 14:43:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.32
2025-10-10 14:43:00,Grilled Fish Red Oil (Kaojiang),0.58
2025-10-10 14:43:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.73
2025-10-10 14:43:00,Chicken Cartilage Skewers (UOM: Skewer),4.0
2025-10-11 09:47:00,Channel Catfish,1.0
2025-10-11 09:47:00,Black Beans (New Crop),3.33
2025-10-11 09:47:00,Grilled Fish Base - Spicy Mala (Kaojiang),2.88
2025-10-11 09:47:00,Grilled Fish Base - Sauerkraut (Kaojiang),1.33
2025-10-11 09:47:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.35
2025-10-11 09:47:00,Grilled Fish Red Oil (Kaojiang),0.25
2025-10-11 09:47:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.39
2025-10-11 09:47:00,Frozen Lamb Skewers (Steel Skewer),0.75
2025-10-11 09:47:00,Grilled Fish Base - Green Pepper (Kaojiang),1.0
2025-10-11 09:47:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.66
2025-10-12 12:10:00,Chicken Cartilage Skewers (UOM: Skewer),4.0
2025-10-12 12:10:00,Black Beans (New Crop),0.55
2025-10-12 12:10:00,Channel Catfish,1.0
2025-10-12 12:10:00,Longsnout Catfish (Dual UOM),1.0
2025-10-12 12:10:00,Grilled Fish Base - Green Pepper (Kaojiang),2.66
2025-10-12 12:10:00,Grilled Fish Red Oil (Kaojiang),0.58
2025-10-12 12:10:00,Grilled Fish Base - Spicy Mala (Kaojiang),2.37
2025-10-12 12:10:00,Frozen Lamb Skewers (Steel Skewer),0.03
2025-10-12 12:10:00,Grilled Fish Base - Sauerkraut (Kaojiang),41.0
2025-10-13 02:05:00,Sea Bass,4.0
2025-10-13 02:05:00,Sea Bass,1.0
2025-10-13 02:05:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.71
2025-10-13 02:05:00,Chicken Cartilage Skewers (UOM: Skewer),10.0
2025-10-13 02:05:00,Grilled Fish Base - Garlic Flavor (Kaojiang),1.0
2025-10-13 02:05:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.86
2025-10-13 02:05:00,Grilled Fish Red Oil (Kaojiang),0.81
2025-10-13 02:05:00,Black Beans (New Crop),7.04
2025-10-13 02:05:00,Channel Catfish,38.0
2025-10-14 00:35:00,Channel Catfish,3.0
2025-10-14 00:35:00,Frozen Lamb Skewers (Steel Skewer),0.55
2025-10-14 00:35:00,Black Beans (New Crop),96.08
2025-10-14 00:35:00,Channel Catfish,6.0
2025-10-14 00:35:00,Channel Catfish,21.0
2025-10-14 00:35:00,Grilled Fish Base - Spicy Mala (Kaojiang),238.47
2025-10-14 00:35:00,Grilled Fish Base - Sauerkraut (Kaojiang),54.33
2025-10-14 00:35:00,Channel Catfish,27.0
2025-10-14 00:35:00,Green Sichuan Pepper Oil (5L x 2 Btls),1.9
2025-10-14 00:35:00,Channel Catfish,2.0
2025-10-14 00:35:00,Channel Catfish,208.0
2025-10-14 00:35:00,Chicken Cartilage Skewers (UOM: Skewer),1.0
2025-10-14 00:35:00,Longsnout Catfish (Dual UOM),38.0
2025-10-14 00:35:00,Sea Bass,3.0
2025-10-14 00:35:00,Sea Bass,5.0
2025-10-14 00:35:00,Sea Bass,60.0
2025-10-14 00:35:00,Grilled Fish Base - Green Pepper (Kaojiang),52.66
2025-10-14 00:35:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,6.21
2025-10-14 00:35:00,Small Channel Catfish,30.0
2025-10-14 00:35:00,Grilled Fish Base - Garlic Flavor (Kaojiang),84.33
2025-10-14 00:35:00,Grilled Fish Red Oil (Kaojiang),8.42
2025-10-14 00:35:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,2.0
2025-10-14 00:35:00,Longsnout Catfish (Dual UOM),2.0
2025-10-18 12:11:00,Frozen Lamb Skewers (Steel Skewer),1.56
2025-10-18 12:11:00,Garlic Sprouts (Cleaned),5.9
2025-10-18 12:11:00,Chicken Cartilage Skewers (UOM: Skewer),12.0
2025-10-18 12:11:00,Erjingtiao Chili (Cleaned/Stemless),11.11
2025-10-18 12:11:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,1.09
2025-10-18 12:11:00,Green Bird's Eye Chili (Stemless),44.33
2025-10-18 12:11:00,Red Finger Chili (Cleaned),0.7
2025-10-18 12:11:00,Pearl Garlic(Dia. 2.5cm),8.39
2025-10-19 11:59:00,Black Beans (New Crop),2.02
2025-10-19 11:59:00,Longsnout Catfish (Dual UOM),21.0
2025-10-19 11:59:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,2.73
2025-10-19 11:59:00,Grilled Fish Base - Sauerkraut (Kaojiang),1.0
2025-10-19 11:59:00,Grilled Fish Red Oil (Kaojiang),0.82
2025-10-19 11:59:00,Channel Catfish,71.0
2025-10-19 11:59:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.46
2025-10-20 22:25:00,Grilled Fish Base - Green Pepper (Kaojiang),2.0
2025-10-20 22:25:00,Green Sichuan Pepper Oil (5L x 2 Btls),1.06
2025-10-20 22:25:00,Sea Bass,9.0
2025-10-20 22:25:00,Chicken Cartilage Skewers (UOM: Skewer),3.0
2025-10-20 22:25:00,Grilled Fish Base - Spicy Mala (Kaojiang),2.31
2025-10-20 22:25:00,Channel Catfish,80.0
2025-10-20 22:25:00,Grilled Fish Base - Garlic Flavor (Kaojiang),21.0
2025-10-20 22:25:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,1.08
2025-10-20 22:25:00,Black Beans (New Crop),1.59
2025-10-20 22:25:00,Frozen Lamb Skewers (Steel Skewer),0.4
2025-10-20 22:25:00,Grilled Fish Red Oil (Kaojiang),0.61
2025-10-22 14:25:00,Grilled Fish Base - Sauerkraut (Kaojiang),0.66
2025-10-22 14:25:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.28
2025-10-22 14:25:00,Green Bird's Eye Chili (Stemless),9.89
2025-10-22 14:25:00,Pearl Garlic(Dia. 2.5cm),2.4
2025-10-22 14:25:00,Channel Catfish,8.0
2025-10-22 14:25:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.35
2025-10-22 14:25:00,Grilled Fish Base - Green Pepper (Kaojiang),1.32
2025-10-22 14:25:00,Red Finger Chili (Cleaned),1.52
2025-10-22 14:25:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.72
2025-10-22 14:25:00,Frozen Lamb Skewers (Steel Skewer),0.28
2025-10-22 14:25:00,Grilled Fish Red Oil (Kaojiang),0.3
2025-10-22 14:25:00,Grilled Fish Base - Spicy Mala (Kaojiang),1.07
2025-10-22 14:25:00,Small Channel Catfish,8.0
2025-10-22 14:25:00,Erjingtiao Chili (Cleaned/Stemless),6.09
2025-10-22 14:25:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,13.31
2025-10-22 14:25:00,Garlic Sprouts (Cleaned),2.47
2025-10-24 13:16:00,Erjingtiao Chili (Cleaned/Stemless),2.22
2025-10-24 13:16:00,Grilled Fish Red Oil (Kaojiang),0.1
2025-10-24 13:16:00,Black Beans (New Crop),9.21
2025-10-24 13:16:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.06
2025-10-24 13:16:00,Mixed Chili Shreds (5kg/Bag),11.74
2025-10-24 13:16:00,Grilled Fish Base - Spicy Mala (Kaojiang),20.2
2025-10-24 13:16:00,Cumin Powder,0.71
2025-10-24 13:16:00,Red Finger Chili (Cleaned),0.88
2025-10-24 13:16:00,Garlic Sprouts (Cleaned),1.43
2025-10-24 13:16:00,Chicken Cartilage Skewers (UOM: Skewer),2.0
2025-10-24 13:16:00,Pearl Garlic(Dia. 2.5cm),1.65
2025-10-24 13:16:00,Green Bird's Eye Chili (Stemless),4.18
2025-10-24 13:16:00,Grilled Fish Base - Garlic Flavor (Kaojiang),1.32
2025-10-25 13:39:00,Grilled Fish Base - Sauerkraut (Kaojiang),2.0
2025-10-25 13:39:00,Channel Catfish,5.0
2025-10-25 13:39:00,Grilled Fish Red Oil (Kaojiang),0.31
2025-10-25 13:39:00,Grilled Fish Base - Green Pepper (Kaojiang),0.66
2025-10-25 13:39:00,Green Sichuan Pepper Oil (5L x 2 Btls),1.3
2025-10-25 13:39:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,2.35
2025-10-25 13:39:00,Channel Catfish,3.0
2025-10-25 13:39:00,Small Channel Catfish,3.0
2025-10-25 13:39:00,Frozen Lamb Skewers (Steel Skewer),0.33
2025-10-25 13:39:00,Chicken Cartilage Skewers (UOM: Skewer),15.0
2025-10-25 13:39:00,Frozen Lamb Skewers (Steel Skewer),0.65
2025-10-25 13:39:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.15
2025-10-26 18:01:00,Black Beans (New Crop),4.49
2025-10-26 18:01:00,Sea Bass,8.0
2025-10-26 18:01:00,Longsnout Catfish (Dual UOM),12.0
2025-10-26 18:01:00,Grilled Fish Red Oil (Kaojiang),0.68
2025-10-26 18:01:00,Channel Catfish,36.0
2025-10-29 01:10:00,Frozen Lamb Skewers (Steel Skewer),0.15
2025-10-29 01:10:00,Channel Catfish,1.0
2025-10-29 01:10:00,Grilled Fish Base - Garlic Flavor (Kaojiang),2.66
2025-10-29 01:10:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.2
2025-10-29 01:10:00,Longsnout Catfish (Dual UOM),6.0
2025-10-29 01:10:00,Grilled Fish Red Oil (Kaojiang),0.97
2025-10-29 01:10:00,Small Channel Catfish,1.0
2025-10-29 01:10:00,Grilled Fish Base - Sauerkraut (Kaojiang),0.66
2025-10-29 01:10:00,Chicken Cartilage Skewers (UOM: Skewer),5.0
2025-10-29 01:10:00,Channel Catfish,6.0
2025-10-29 01:10:00,Black Beans (New Crop),1.77
2025-10-30 09:40:00,Grilled Fish Base - Garlic Flavor (Kaojiang),14.99
2025-10-30 09:40:00,Frozen Lamb Skewers (Steel Skewer),1.8
2025-10-30 09:40:00,Chicken Cartilage Skewers (UOM: Skewer),2.0
2025-10-30 09:40:00,Channel Catfish,8.0
2025-10-30 09:40:00,Grilled Fish Base - Spicy Mala (Kaojiang),12.07
2025-10-30 09:40:00,Channel Catfish,1.0
2025-10-30 09:40:00,Grilled Fish Red Oil (Kaojiang),1.28
2025-10-30 09:40:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.54
2025-10-30 09:40:00,Small Channel Catfish,1.0
2025-10-30 09:40:00,Grilled Fish Base - Sauerkraut (Kaojiang),7.0
2025-10-30 09:40:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.63
2025-10-31 12:50:00,Channel Catfish,11.0
2025-10-31 12:50:00,Channel Catfish,23.0
2025-10-31 12:50:00,Grilled Fish Red Oil (Kaojiang),3.17
2025-10-31 12:50:00,Chicken Cartilage Skewers (UOM: Skewer),8.0
2025-10-31 12:50:00,Small Channel Catfish,11.0
2025-10-31 12:50:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.18
2025-10-31 12:50:00,Grilled Fish Base - Green Pepper (Kaojiang),10.0
2025-10-31 12:50:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.93
2025-10-31 12:50:00,Grilled Fish Base - Sauerkraut (Kaojiang),6.99
2025-10-31 12:50:00,Grilled Fish Base - Spicy Mala (Kaojiang),0.74
2025-10-31 12:50:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.5
2025-11-01 00:27:00,Pearl Garlic(Dia. 2.5cm),1.0
2025-11-01 00:27:00,Aromatic Pepper Oil (Caihesheng) Spec: 720ml x 12 Btls/Case,5.28
2025-11-01 00:27:00,Garlic Sprouts (Cleaned),2.73
2025-11-01 00:27:00,White Vinegar (Gengyuquan) Spec: 420ml x 20 Btls/Case,17.46
2025-11-01 00:27:00,Channel Catfish,4.0
2025-11-01 00:27:00,"Pickled Mustard Stems (Diced, No Leaf)",10.38
2025-11-01 00:27:00,Chicken Cartilage Skewers (UOM: Skewer),5.0
2025-11-01 00:27:00,Erjingtiao Chili (Cleaned/Stemless),4.34
2025-11-01 00:27:00,Pure Lard (15kg/Case),0.44
2025-11-01 00:27:00,Red Finger Chili (Cleaned),0.64
2025-11-01 00:27:00,Red Bird's Eye Chili (Stemless),2.96
2025-11-01 00:27:00,Green Bird's Eye Chili (Stemless),12.67
2025-11-06 10:28:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,1.66
2025-11-06 10:28:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,4.36
2025-11-06 10:28:00,Channel Catfish,133.0
2025-11-06 10:28:00,Grilled Fish Base - Green Pepper (Kaojiang),5.66
2025-11-06 10:28:00,Grilled Fish Base - Garlic Flavor (Kaojiang),25.99
2025-11-06 10:28:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.33
2025-11-06 10:28:00,Grilled Fish Red Oil (Kaojiang),1.16
2025-11-06 10:28:00,Grilled Fish Base - Sauerkraut (Kaojiang),1.0
2025-11-06 10:28:00,Grilled Fish Base - Spicy Mala (Kaojiang),80.41
2025-11-06 10:28:00,Chicken Cartilage Skewers (UOM: Skewer),10.0
2025-11-06 10:28:00,Black Beans (New Crop),9.43
2025-11-07 08:46:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.16
2025-11-07 08:46:00,Black Beans (New Crop),10.53
2025-11-07 08:46:00,Grilled Fish Base - Sauerkraut (Kaojiang),17.33
2025-11-07 08:46:00,Small Channel Catfish,10.0
2025-11-07 08:46:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.56
2025-11-07 08:46:00,Channel Catfish,10.0
2025-11-07 08:46:00,Longsnout Catfish (Dual UOM),6.0
2025-11-07 08:46:00,Chicken Cartilage Skewers (UOM: Skewer),2.0
2025-11-07 08:46:00,Sea Bass,1.0
2025-11-11 09:54:00,Grilled Fish Base - Green Pepper (Kaojiang),3.66
2025-11-11 09:54:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,2.12
2025-11-11 09:54:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.91
2025-11-11 09:54:00,Black Beans (New Crop),24.8
2025-11-11 09:54:00,Frozen Lamb Skewers (Steel Skewer),0.43
2025-11-11 09:54:00,Grilled Fish Base - Garlic Flavor (Kaojiang),2.0
2025-11-11 09:54:00,Grilled Fish Red Oil (Kaojiang),1.0
2025-11-11 09:54:00,Chicken Cartilage Skewers (UOM: Skewer),1.0
2025-11-11 09:54:00,Sea Bass,35.0
2025-11-12 09:53:00,Green Bird's Eye Chili (Stemless),32.73
2025-11-12 09:53:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.0
2025-11-12 09:53:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.22
2025-11-12 09:53:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.76
2025-11-12 09:53:00,Sea Bass,3.0
2025-11-12 09:53:00,Chinese Leek Sections,0.82
2025-11-12 09:53:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,3.1
2025-11-12 09:53:00,Frozen Lamb Skewers (Steel Skewer),0.35
2025-11-12 09:53:00,Red Finger Chili (Cleaned),1.49
2025-11-12 09:53:00,Grilled Fish Base - Garlic Flavor (Kaojiang),1.0
2025-11-12 09:53:00,Garlic Sprouts (Cleaned),5.87
2025-11-12 09:53:00,Erjingtiao Chili (Cleaned/Stemless),11.56
2025-11-12 09:53:00,Black Beans (New Crop),4.67
2025-11-12 09:53:00,Cumin Powder,0.38
2025-11-12 09:53:00,Mixed Chili Shreds (5kg/Bag),4.98
2025-11-12 09:53:00,Pearl Garlic(Dia. 2.5cm),1.09
2025-11-12 09:53:00,Grilled Fish Red Oil (Kaojiang),0.46
2025-11-12 09:53:00,Longsnout Catfish (Dual UOM),1.0
2025-11-13 10:13:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.94
2025-11-13 10:13:00,Grilled Fish Red Oil (Kaojiang),0.1
2025-11-13 10:13:00,Grilled Fish Base - Spicy Mala (Kaojiang),1.92
2025-11-13 10:13:00,Black Beans (New Crop),2.66
2025-11-13 10:13:00,Grilled Fish Base - Sauerkraut (Kaojiang),1.33
2025-11-14 10:25:00,Black Beans (New Crop),6.44
2025-11-14 10:25:00,Frozen Lamb Skewers (Steel Skewer),1.48
2025-11-14 10:25:00,Longsnout Catfish (Dual UOM),10.0
2025-11-14 10:25:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.14
2025-11-14 10:25:00,Grilled Fish Base - Spicy Mala (Kaojiang),0.85
2025-11-14 10:25:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.86
2025-11-14 10:25:00,Grilled Fish Base - Green Pepper (Kaojiang),0.33
2025-11-15 12:03:00,Black Beans (New Crop),4.49
2025-11-15 12:03:00,Grilled Fish Base - Sauerkraut (Kaojiang),0.33
2025-11-15 12:03:00,Chicken Cartilage Skewers (UOM: Skewer),200.0
2025-11-15 12:03:00,Channel Catfish,19.0
2025-11-15 12:03:00,Channel Catfish,2.0
2025-11-15 12:03:00,Small Channel Catfish,21.0
2025-11-16 09:17:00,Grilled Fish Base - Spicy Mala (Kaojiang),1.52
2025-11-16 09:17:00,Green Bird's Eye Chili (Stemless),11.96
2025-11-16 09:17:00,Black Beans (New Crop),5.25
2025-11-16 09:17:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.27
2025-11-16 09:17:00,Pearl Garlic(Dia. 2.5cm),0.15
2025-11-16 09:17:00,Longsnout Catfish (Dual UOM),4.0
2025-11-16 09:17:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.07
2025-11-16 09:17:00,Frozen Lamb Skewers (Steel Skewer),1.43
2025-11-16 09:17:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,13.65
2025-11-16 09:17:00,Erjingtiao Chili (Cleaned/Stemless),2.82
2025-11-16 09:17:00,Red Finger Chili (Cleaned),0.08
2025-11-16 09:17:00,Chinese Leek Sections,0.32
2025-11-16 09:17:00,Garlic Sprouts (Cleaned),2.23
2025-11-16 09:17:00,Grilled Fish Base - Green Pepper (Kaojiang),1.0
2025-11-16 09:17:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.28
2025-11-16 09:17:00,Grilled Fish Base - Garlic Flavor (Kaojiang),1.0
2025-11-16 09:17:00,Sea Bass,2.0
2025-11-17 08:53:00,Garlic Sprouts (Cleaned),1.0
2025-11-17 08:53:00,Frozen Lamb Skewers (Steel Skewer),0.6
2025-11-17 08:53:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,7.8
2025-11-17 08:53:00,Longsnout Catfish (Dual UOM),1.0
2025-11-17 08:53:00,Sea Bass,4.0
2025-11-17 08:53:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.11
2025-11-17 08:53:00,Erjingtiao Chili (Cleaned/Stemless),0.14
2025-11-17 08:53:00,Grilled Fish Base - Spicy Mala (Kaojiang),20.84
2025-11-17 08:53:00,Green Bird's Eye Chili (Stemless),2.31
2025-11-17 08:53:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,1.03
2025-11-17 08:53:00,Red Finger Chili (Cleaned),0.96
2025-11-17 08:53:00,Black Beans (New Crop),1.06
2025-11-18 10:12:00,Sea Bass,44.0
2025-11-18 10:12:00,Grilled Fish Base - Garlic Flavor (Kaojiang),4.33
2025-11-18 10:12:00,Channel Catfish,20.0
2025-11-18 10:12:00,Small Channel Catfish,20.0
2025-11-18 10:12:00,Grilled Fish Base - Sauerkraut (Kaojiang),0.33
2025-11-18 10:12:00,Longsnout Catfish (Dual UOM),4.0
2025-11-18 10:12:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.02
2025-11-18 10:12:00,Black Beans (New Crop),7.61
2025-11-18 10:12:00,Frozen Lamb Skewers (Steel Skewer),3.4
2025-11-21 12:03:00,Black Beans (New Crop),8.39
2025-11-21 12:03:00,Grilled Fish Red Oil (Kaojiang),0.88
2025-11-21 12:03:00,Grilled Fish Base - Sauerkraut (Kaojiang),1.0
2025-11-21 12:03:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.66
2025-11-21 12:03:00,Sea Bass,9.0
2025-11-21 12:03:00,Grilled Fish Base - Green Pepper (Kaojiang),2.33
2025-11-21 12:03:00,Grilled Fish Base - Spicy Mala (Kaojiang),1.63
2025-11-21 12:03:00,Chicken Cartilage Skewers (UOM: Skewer),2.0
2025-11-21 12:03:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.84
2025-11-22 21:00:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.22
2025-11-22 21:00:00,Frozen Lamb Skewers (Steel Skewer),1.2
2025-11-22 21:00:00,Grilled Fish Base - Green Pepper (Kaojiang),2.66
2025-11-22 21:00:00,Channel Catfish,6.0
2025-11-22 21:00:00,Chicken Cartilage Skewers (UOM: Skewer),10.0
2025-11-22 21:00:00,Black Beans (New Crop),1.73
2025-11-22 21:00:00,Small Channel Catfish,6.0
2025-11-22 21:00:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.33
2025-11-24 13:11:00,Grilled Fish Base - Sauerkraut (Kaojiang),70.0
2025-11-24 13:11:00,Chicken Cartilage Skewers (UOM: Skewer),10.0
2025-11-24 13:11:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,3.01
2025-11-24 13:11:00,Frozen Lamb Skewers (Steel Skewer),0.08
2025-11-24 13:11:00,Black Beans (New Crop),9.32
2025-11-24 13:11:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.61
2025-11-24 13:11:00,Grilled Fish Base - Spicy Mala (Kaojiang),0.67
2025-11-26 11:48:00,Frozen Lamb Skewers (Steel Skewer),0.5
2025-11-26 11:48:00,Grilled Fish Base - Green Pepper (Kaojiang),0.33
2025-11-26 11:48:00,Grilled Fish Base - Garlic Flavor (Kaojiang),1.0
2025-11-26 11:48:00,Chicken Cartilage Skewers (UOM: Skewer),133.0
2025-11-26 11:48:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,2.51
2025-11-26 11:48:00,Black Beans (New Crop),12.24
2025-11-26 11:48:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.37
2025-11-27 12:43:00,Frozen Lamb Skewers (Steel Skewer),6.43
2025-11-27 12:43:00,Black Beans (New Crop),3.47
2025-11-27 12:43:00,Chicken Cartilage Skewers (UOM: Skewer),57.0
2025-11-27 12:43:00,Chicken Cartilage Skewers (UOM: Skewer),21.0
2025-11-27 12:43:00,Grilled Fish Base - Sauerkraut (Kaojiang),1.0
2025-11-27 12:43:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.1
2025-11-27 12:43:00,Grilled Fish Base - Spicy Mala (Kaojiang),12.57
2025-11-27 12:43:00,Channel Catfish,477.0
2025-11-27 12:43:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.26
2025-11-28 09:22:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.88
2025-11-28 09:22:00,Sea Bass,3.0
2025-11-28 09:22:00,Grilled Fish Base - Green Pepper (Kaojiang),3.33
2025-11-28 09:22:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.23
2025-11-28 09:22:00,Grilled Fish Red Oil (Kaojiang),0.22
2025-11-28 09:22:00,Grilled Fish Base - Garlic Flavor (Kaojiang),1.33
2025-11-28 09:22:00,Black Beans (New Crop),4.36
2025-11-28 09:22:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,1.39
2025-11-28 09:22:00,Longsnout Catfish (Dual UOM),2.0
2025-11-29 09:40:00,Sea Bass,1.0
2025-11-29 09:40:00,Small Channel Catfish,2.0
2025-11-29 09:40:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.02
2025-11-29 09:40:00,Channel Catfish,2.0
2025-11-30 09:32:00,Grilled Fish Base - Garlic Flavor (Kaojiang),1.0
2025-11-30 09:32:00,Grilled Fish Base - Green Pepper (Kaojiang),1.0
2025-11-30 09:32:00,Frozen Lamb Skewers (Steel Skewer),0.68
2025-11-30 09:32:00,Black Beans (New Crop),4.71
2025-11-30 09:32:00,Longsnout Catfish (Dual UOM),2.0
2025-11-30 09:32:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.27
2025-11-30 09:32:00,Chicken Cartilage Skewers (UOM: Skewer),4.0
2025-11-30 23:52:00,Sea Bass,15.0
2025-11-30 23:52:00,Garlic Sprouts (Cleaned),6.57
2025-11-30 23:52:00,Frozen Lamb Skewers (Steel Skewer),2.78
2025-11-30 23:52:00,Longsnout Catfish (Dual UOM),34.0
2025-11-30 23:52:00,Red Bird's Eye Chili (Stemless),0.86
2025-11-30 23:52:00,Channel Catfish,35.0
