date,dish_name,quantity
2024-12-09,Kaya Toast Set,1707
2024-12-10,Tandoori Chicken,598
2024-12-10,Spaghetti Carbonara,288
2024-12-10,Roti Canai,370
2024-12-10,Nasi Lemak,386
2024-12-10,Kaya Toast Set,269
2024-12-10,Teh Tarik,604
2024-12-10,Chicken Rice,526
2024-12-10,Chicken Chop,135
2024-12-10,Char Kway Teow,418
2024-12-10,Cendol,269
2024-12-10,Iced Lemon Tea,758
2024-12-11,Teh Tarik,953
2024-12-11,Tandoori Chicken,258
2024-12-11,Spaghetti Carbonara,313
2024-12-11,Roti Canai,218
2024-12-11,Nasi Lemak,183
2024-12-11,Mushroom Soup,121
2024-12-11,Kaya Toast Set,1228
2024-12-11,Chicken Chop,27
2024-12-11,Char Kway Teow,132
2024-12-11,Cendol,141
2024-12-11,Beef Rendang,104
2024-12-11,Iced Lemon Tea,379
2024-12-12,Roti Canai,2389
2024-12-12,Teh Tarik,1629
2024-12-12,Tandoori Chicken,92
2024-12-12,Spaghetti Carbonara,63
2024-12-12,Nasi Lemak,203
2024-12-12,Iced Lemon Tea,651
2024-12-12,Chicken Rice,154
2024-12-12,Chicken Chop,678
2024-12-12,Cendol,163
2024-12-12,Beef Rendang,165
2024-12-12,Kaya Toast Set,2768
2024-12-13,Teh Tarik,544
2024-12-13,Tandoori Chicken,199
2024-12-13,Nasi Lemak,665
2024-12-13,Mushroom Soup,229
2024-12-13,Kaya Toast Set,2727
2024-12-13,Roti Canai,1792
2024-12-13,Chicken Chop,765
2024-12-13,Char Kway Teow,564
2024-12-13,Cendol,850
2024-12-13,Beef Rendang,98
2024-12-13,Iced Lemon Tea,1378
2024-12-14,Tandoori Chicken,366
2024-12-14,Spaghetti Carbonara,443
2024-12-14,Roti Canai,875
2024-12-14,Nasi Lemak,541
2024-12-14,Mushroom Soup,0
2024-12-14,Iced Lemon Tea,1406
2024-12-14,Chicken Rice,1030
2024-12-14,Chicken Chop,106
2024-12-14,Cendol,1101
2024-12-14,Teh Tarik,4359
2024-12-14,Kaya Toast Set,712
2024-12-15,Teh Tarik,3499
2024-12-15,Nasi Lemak,1262
2024-12-15,Spaghetti Carbonara,540
2024-12-15,Roti Canai,1463
2024-12-15,Mushroom Soup,368
2024-12-15,Chicken Rice,326
2024-12-15,Kaya Toast Set,5930
2024-12-15,Iced Lemon Tea,1683
2024-12-15,Chicken Chop,567
2024-12-15,Cendol,962
2024-12-15,Laksa,481
2024-12-16,Teh Tarik,420
2024-12-16,Spaghetti Carbonara,567
2024-12-16,Roti Canai,439
2024-12-16,Nasi Lemak,825
2024-12-16,Mushroom Soup,90
2024-12-16,Laksa,216
2024-12-16,Tandoori Chicken,653
2024-12-16,Iced Lemon Tea,720
2024-12-16,Chicken Chop,268
2024-12-16,Char Kway Teow,154
2024-12-16,Cendol,189
2024-12-16,Beef Rendang,260
2024-12-16,Kaya Toast Set,2574
2024-12-17,Teh Tarik,1498
2024-12-17,Tandoori Chicken,79
2024-12-17,Spaghetti Carbonara,31
2024-12-17,Roti Canai,348
2024-12-17,Mushroom Soup,199
2024-12-17,Iced Lemon Tea,465
2024-12-17,Chicken Chop,569
2024-12-17,Char Kway Teow,456
2024-12-17,Cendol,301
2024-12-17,Beef Rendang,26
2024-12-17,Laksa,322
2024-12-18,Roti Canai,284
2024-12-18,Tandoori Chicken,251
2024-12-18,Teh Tarik,478
2024-12-18,Spaghetti Carbonara,313
2024-12-18,Laksa,230
2024-12-18,Cendol,547
2024-12-18,Iced Lemon Tea,445
2024-12-18,Chicken Rice,227
2024-12-18,Beef Rendang,178
2024-12-18,Kaya Toast Set,561
2024-12-19,Teh Tarik,1550
2024-12-19,Spaghetti Carbonara,352
2024-12-19,Roti Canai,912
2024-12-19,Nasi Lemak,1465
2024-12-19,Kaya Toast Set,1364
2024-12-19,Tandoori Chicken,498
2024-12-19,Chicken Rice,141
2024-12-19,Chicken Chop,301
2024-12-19,Cendol,543
2024-12-19,Beef Rendang,5
2024-12-19,Iced Lemon Tea,580
2024-12-20,Teh Tarik,1243
2024-12-20,Spaghetti Carbonara,219
2024-12-20,Roti Canai,359
2024-12-20,Nasi Lemak,591
2024-12-20,Mushroom Soup,3
2024-12-20,Chicken Chop,442
2024-12-20,Cendol,338
2024-12-20,Kaya Toast Set,1553
2024-12-21,Teh Tarik,1001
2024-12-21,Tandoori Chicken,270
2024-12-21,Roti Canai,2295
2024-12-21,Mushroom Soup,358
2024-12-21,Nasi Lemak,1319
2024-12-21,Iced Lemon Tea,715
2024-12-21,Beef Rendang,613
2024-12-21,Kaya Toast Set,357
2024-12-21,Chicken Chop,544
2024-12-21,Cendol,1712
2024-12-22,Beef Rendang,616
2024-12-22,Cendol,299
2024-12-22,Chicken Chop,18
2024-12-22,Kaya Toast Set,2842
2024-12-22,Mushroom Soup,0
2024-12-22,Nasi Lemak,1465
2024-12-22,Spaghetti Carbonara,255
2024-12-22,Tandoori Chicken,622
2024-12-22,Teh Tarik,3202
2024-12-23,Teh Tarik,484
2024-12-23,Tandoori Chicken,152
2024-12-23,Spaghetti Carbonara,248
2024-12-23,Roti Canai,1553
2024-12-23,Nasi Lemak,240
2024-12-23,Mushroom Soup,337
2024-12-23,Iced Lemon Tea,188
2024-12-23,Kaya Toast Set,2195
2024-12-23,Char Kway Teow,186
2024-12-23,Cendol,643
2024-12-23,Beef Rendang,461
2024-12-23,Laksa,173
2024-12-23,Chicken Rice,241
2024-12-24,Teh Tarik,439
2024-12-24,Nasi Lemak,871
2024-12-24,Tandoori Chicken,120
2024-12-24,Spaghetti Carbonara,212
2024-12-24,Roti Canai,589
2024-12-24,Mushroom Soup,149
2024-12-24,Kaya Toast Set,1104
2024-12-24,Chicken Rice,751
2024-12-24,Chicken Chop,0
2024-12-24,Char Kway Teow,162
2024-12-24,Cendol,941
2024-12-24,Beef Rendang,244
2024-12-24,Iced Lemon Tea,675
2024-12-25,Teh Tarik,5360
2024-12-25,Spaghetti Carbonara,493
2024-12-25,Roti Canai,1194
2024-12-25,Nasi Lemak,467
2024-12-25,Mushroom Soup,464
2024-12-25,Tandoori Chicken,215
2024-12-25,Iced Lemon Tea,1740
2024-12-25,Chicken Rice,326
2024-12-25,Cendol,2140
2024-12-25,Beef Rendang,185
2024-12-25,Kaya Toast Set,3007
2024-12-26,Teh Tarik,2659
2024-12-26,Spaghetti Carbonara,290
2024-12-26,Mushroom Soup,69
2024-12-26,Laksa,618
2024-12-26,Kaya Toast Set,1086
2024-12-26,Chicken Chop,71
2024-12-26,Char Kway Teow,547
2024-12-26,Cendol,381
2024-12-26,Beef Rendang,247
2024-12-26,Iced Lemon Tea,583
2024-12-27,Teh Tarik,2595
2024-12-27,Tandoori Chicken,190
2024-12-27,Spaghetti Carbonara,151
2024-12-27,Roti Canai,947
2024-12-27,Nasi Lemak,1779
2024-12-27,Mushroom Soup,313
2024-12-27,Laksa,95
2024-12-27,Chicken Rice,496
2024-12-27,Chicken Chop,1058
2024-12-27,Char Kway Teow,1036
2024-12-27,Cendol,1422
2024-12-27,Beef Rendang,38
2024-12-27,Kaya Toast Set,892
2024-12-28,Tandoori Chicken,325
2024-12-28,Spaghetti Carbonara,456
2024-12-28,Roti Canai,1278
2024-12-28,Nasi Lemak,793
2024-12-28,Mushroom Soup,130
2024-12-28,Teh Tarik,3223
2024-12-28,Kaya Toast Set,2687
2024-12-28,Iced Lemon Tea,1678
2024-12-28,Chicken Chop,138
2024-12-28,Cendol,1118
2024-12-28,Beef Rendang,167
2024-12-28,Laksa,139
2024-12-29,Teh Tarik,1818
2024-12-29,Tandoori Chicken,328
2024-12-29,Roti Canai,697
2024-12-29,Nasi Lemak,1960
2024-12-29,Mushroom Soup,347
2024-12-29,Laksa,281
2024-12-29,Kaya Toast Set,2740
2024-12-29,Chicken Rice,438
2024-12-29,Chicken Chop,501
2024-12-29,Cendol,331
2024-12-29,Beef Rendang,373
2024-12-29,Iced Lemon Tea,1455
2024-12-30,Mushroom Soup,317
2024-12-30,Tandoori Chicken,769
2024-12-30,Spaghetti Carbonara,219
2024-12-30,Roti Canai,870
2024-12-30,Teh Tarik,1130
2024-12-30,Laksa,196
2024-12-30,Chicken Rice,116
2024-12-30,Iced Lemon Tea,823
2024-12-30,Char Kway Teow,382
2024-12-30,Cendol,767
2024-12-30,Beef Rendang,145
2024-12-30,Kaya Toast Set,2292
2024-12-31,Teh Tarik,2012
2024-12-31,Spaghetti Carbonara,454
2024-12-31,Roti Canai,114
2024-12-31,Nasi Lemak,123
2024-12-31,Mushroom Soup,247
2024-12-31,Tandoori Chicken,141
2024-12-31,Chicken Chop,458
2024-12-31,Char Kway Teow,319
2024-12-31,Cendol,780
2024-12-31,Beef Rendang,579
2024-12-31,Kaya Toast Set,633
2025-01-01,Spaghetti Carbonara,688
2025-01-01,Roti Canai,847
2025-01-01,Nasi Lemak,690
2025-01-01,Mushroom Soup,245
2025-01-01,Laksa,357
2025-01-01,Kaya Toast Set,1295
2025-01-01,Chicken Rice,495
2025-01-01,Chicken Chop,719
2025-01-01,Char Kway Teow,593
2025-01-01,Cendol,1955
2025-01-01,Beef Rendang,60
2025-01-01,Tandoori Chicken,442
2025-01-01,Iced Lemon Tea,1425
2025-01-01,Teh Tarik,1461
